route,ts_utc,route_total_with_delay_sec,route_total_duration_sec,route_total_distance_m,day_of_week,hour_of_day,wx_temp_c,wx_rain_mm,wx_wind_kmh,wx_location,leg_incident_count,leg_incident_delay_sum_sec,leg_incident_length_sum_m,leg_base_duration_sec,leg_base_distance_m,leg_total_duration_sec,leg_distance_km,leg_total_duration_hr,is_weekend,time_of_day_segment,rain_flag,wind_strength,feels_like_temp,extreme_weather_flag,avg_leg_speed_kmh,delay_ratio,weather_delay_interaction,incident_weather_interaction,time_weather_interaction
Hume_Highway,2025-02-13 10:00:00+00:00,44047,37561,867226,3,10,26.666666666666668,0.0,9.966666666666669,Melbourne (Olympic Park),82,6486,56799.28434183879,37561,867226,44047,867.2260000000001,12.235277777777778,0,afternoon,0,low,25.67,0,83.11848992305849,0.14725179921447545,0.0,817.2666666666669,0
Hume_Highway,2025-02-13 11:00:00+00:00,44910,37561,867226,3,11,24.6,0.0,10.933333333333332,Melbourne (Olympic Park),115,7349,74789.24147785753,37561,867226,44910,867.2260000000001,12.475,0,afternoon,0,low,23.506666666666668,0,83.11848992305849,0.16363838788688487,0.0,1257.3333333333333,0
Hume_Highway,2025-02-13 12:00:00+00:00,39662,37561,867226,3,12,25.73333333333333,1.2,14.7,Melbourne (Olympic Park),123,2101,92562.36641896528,37561,867226,39662,867.2260000000001,11.01722222222222,0,afternoon,1,low,24.263333333333332,0,83.11848992305849,0.052972618627401546,0.06356714235288186,1808.1,0
Hume_Highway,2025-02-13 13:00:00+00:00,50045,37561,867226,3,13,28.5,0.0,16.766666666666666,Melbourne (Olympic Park),132,12484,108671.73642657162,37561,867226,50045,867.2260000000001,13.901388888888889,0,afternoon,0,low,26.823333333333334,0,83.11848992305849,0.24945549005894696,0.0,2213.2,0
Hume_Highway,2025-02-13 14:00:00+00:00,44251,37561,867226,3,14,26.7,3.233333333333333,5.333333333333333,Melbourne (Olympic Park),99,6690,110602.06678564096,37561,867226,44251,867.2260000000001,12.291944444444445,0,afternoon,1,low,26.166666666666664,0,83.11848992305849,0.15118302411244944,0.4888251112969198,528.0,0
Hume_Highway,2025-02-13 15:00:00+00:00,41845,37561,867226,3,15,26.1,0.0,14.833333333333334,Melbourne (Olympic Park),88,4284,73387.79690561634,37561,867226,41845,867.2260000000001,11.623611111111112,0,afternoon,0,low,24.616666666666667,0,83.11848992305849,0.10237782291791134,0.0,1305.3333333333335,0
Hume_Highway,2025-02-13 16:00:00+00:00,40218,37561,867226,3,16,26.0,0.1666666666666666,18.96666666666667,Melbourne (Olympic Park),156,2657,73951.95404327607,37561,867226,40218,867.2260000000001,11.171666666666669,0,evening_peak,1,low,24.10333333333333,0,83.11848992305849,0.06606494604405988,0.011010824340676642,2958.8,0
Hume_Highway,2025-02-13 17:00:00+00:00,42248,37561,867226,3,17,23.2,0.0,17.3,Melbourne (Olympic Park),153,4687,58123.42675734613,37561,867226,42248,867.2260000000001,11.735555555555557,0,evening_peak,0,low,21.47,0,83.11848992305849,0.11094016284794546,0.0,2646.9,0
Hume_Highway,2025-02-13 18:00:00+00:00,41023,37561,867226,3,18,23.0,0.0,8.366666666666667,Melbourne (Olympic Park),125,3462,97410.84056820389,37561,867226,41023,867.2260000000001,11.395277777777778,0,evening_peak,0,low,22.163333333333334,0,83.11848992305849,0.08439168271457476,0.0,1045.8333333333335,0
Hume_Highway,2025-02-13 19:00:00+00:00,42391,37561,867226,3,19,25.96666666666667,0.0,13.066666666666668,Melbourne (Olympic Park),113,4830,107255.44299017098,37561,867226,42391,867.2260000000001,11.775277777777776,0,evening_peak,0,low,24.66,0,83.11848992305849,0.11393927956405842,0.0,1476.5333333333335,0
Hume_Highway,2025-02-13 20:00:00+00:00,43742,37561,867226,3,20,23.33333333333333,1.5333333333333332,8.766666666666667,Melbourne (Olympic Park),118,6181,106916.51570031833,37561,867226,43742,867.2260000000001,12.150555555555556,0,night,1,low,22.456666666666663,0,83.11848992305849,0.1413058387819487,0.21666895279898798,1034.4666666666667,0
Hume_Highway,2025-02-13 21:00:00+00:00,41613,37561,867226,3,21,23.4,5.266666666666667,11.366666666666667,Melbourne (Olympic Park),87,4052,116981.52322924195,37561,867226,41613,867.2260000000001,11.559166666666666,0,night,1,low,22.263333333333332,0,83.11848992305849,0.09737341696104583,0.5128333293281747,988.9000000000001,0
Hume_Highway,2025-02-13 22:00:00+00:00,41966,37561,867226,3,22,23.433333333333334,2.1666666666666665,6.133333333333334,Melbourne (Olympic Park),142,4405,98743.76797917896,37561,867226,41966,867.2260000000001,11.657222222222222,0,night,1,low,22.82,0,83.11848992305849,0.10496592479626364,0.22742617039190455,870.9333333333334,0
Hume_Highway,2025-02-13 23:00:00+00:00,41196,37561,867226,3,23,24.46666666666667,2.9333333333333336,7.066666666666666,Melbourne (Olympic Park),120,3635,80005.09406065285,37561,867226,41196,867.2260000000001,11.443333333333332,0,night,1,low,23.76,0,83.11848992305849,0.0882367220118458,0.2588277179014144,848.0,0
Hume_Highway,2025-02-14 00:00:00+00:00,42277,37561,867226,4,0,23.2,0.0,14.466666666666669,Melbourne (Olympic Park),90,4716,98049.18964624622,37561,867226,42277,867.2260000000001,11.743611111111113,0,night,0,low,21.753333333333334,0,83.11848992305849,0.11155001537479008,0.0,1302.0000000000002,0
Hume_Highway,2025-02-14 01:00:00+00:00,40689,37561,867226,4,1,21.6,1.7666666666666666,7.066666666666667,Melbourne (Olympic Park),63,3128,57493.70601055263,37561,867226,40689,867.2260000000001,11.3025,0,night,1,low,20.893333333333334,0,83.11848992305849,0.07687581410209147,0.13581393824702825,445.20000000000005,0
Hume_Highway,2025-02-14 02:00:00+00:00,42379,37561,867226,4,2,24.8,2.1,6.2,Melbourne (Olympic Park),169,4818,70176.09306923774,37561,867226,42379,867.2260000000001,11.771944444444443,0,night,1,low,24.18,0,83.11848992305849,0.1136883833974374,0.23874560513461857,1047.8,0
Hume_Highway,2025-02-14 03:00:00+00:00,43227,37561,867226,4,3,24.066666666666663,0.0,10.333333333333334,Melbourne (Olympic Park),105,5666,87584.95274956108,37561,867226,43227,867.2260000000001,12.0075,0,night,0,low,23.033333333333328,0,83.11848992305849,0.1310754852291392,0.0,1085.0,0
Hume_Highway,2025-02-14 04:00:00+00:00,39888,37561,867226,4,4,20.766666666666666,0.0,12.766666666666666,Melbourne (Olympic Park),99,2327,80758.6600927786,37561,867226,39888,867.2260000000001,11.08,0,night,0,low,19.49,0,83.11848992305849,0.0583383473726434,0.0,1263.8999999999999,0
Hume_Highway,2025-02-14 05:00:00+00:00,41680,37561,867226,4,5,20.5,0.0,11.433333333333332,Melbourne (Olympic Park),111,4119,65006.90677823663,37561,867226,41680,867.2260000000001,11.577777777777778,0,morning_peak,0,low,19.356666666666666,0,83.11848992305849,0.09882437619961612,0.0,1269.1,0
Hume_Highway,2025-02-14 06:00:00+00:00,40070,37561,867226,4,6,21.7,1.2,11.866666666666664,Melbourne (Olympic Park),109,2509,76308.6773368287,37561,867226,40070,867.2260000000001,11.130555555555556,0,morning_peak,1,low,20.513333333333332,0,83.11848992305849,0.06261542300973297,0.07513850761167956,1293.4666666666662,0
Hume_Highway,2025-02-14 07:00:00+00:00,41442,37561,867226,4,7,24.4,0.0,16.766666666666666,Melbourne (Olympic Park),82,3881,89483.19389017817,37561,867226,41442,867.2260000000001,11.511666666666668,0,morning_peak,0,low,22.723333333333333,0,83.11848992305849,0.09364895516625646,0.0,1374.8666666666666,0
Hume_Highway,2025-02-14 08:00:00+00:00,40369,37561,867226,4,8,24.433333333333334,0.0,6.166666666666667,Melbourne (Olympic Park),106,2808,82075.95941645298,37561,867226,40369,867.2260000000001,11.21361111111111,0,morning_peak,0,low,23.816666666666666,0,83.11848992305849,0.06955832445688523,0.0,653.6666666666667,0
Hume_Highway,2025-02-14 09:00:00+00:00,40174,37561,867226,4,9,24.433333333333334,2.9,18.0,Melbourne (Olympic Park),121,2613,53515.20445298053,37561,867226,40174,867.2260000000001,11.159444444444444,0,morning_peak,1,low,22.633333333333333,0,83.11848992305849,0.06504206700851296,0.1886219943246876,2178.0,0
Hume_Highway,2025-02-14 10:00:00+00:00,40593,37561,867226,4,10,24.53333333333333,0.0,2.4,Melbourne (Olympic Park),32,3032,96722.33280233988,37561,867226,40593,867.2260000000001,11.275833333333331,0,afternoon,0,low,24.293333333333333,0,83.11848992305849,0.07469268100411401,0.0,76.8,0
Hume_Highway,2025-02-14 11:00:00+00:00,45940,37561,867226,4,11,24.7,1.4666666666666668,8.833333333333334,Melbourne (Olympic Park),123,8379,96317.97548903048,37561,867226,45940,867.2260000000001,12.761111111111113,0,afternoon,1,low,23.816666666666666,0,83.11848992305849,0.1823900740095777,0.267505441880714,1086.5,0
Hume_Highway,2025-02-14 12:00:00+00:00,43962,37561,867226,4,12,27.73333333333333,0.0,19.8,Melbourne (Olympic Park),122,6401,92054.33570841058,37561,867226,43962,867.2260000000001,12.211666666666666,0,afternoon,0,low,25.75333333333333,0,83.11848992305849,0.14560302079068285,0.0,2415.6,0
Hume_Highway,2025-02-14 13:00:00+00:00,42775,37561,867226,4,13,27.8,0.0,16.666666666666668,Melbourne (Olympic Park),128,5214,78447.10842247638,37561,867226,42775,867.2260000000001,11.881944444444445,0,afternoon,0,low,26.133333333333333,0,83.11848992305849,0.12189362945645821,0.0,2133.3333333333335,0
Hume_Highway,2025-02-14 14:00:00+00:00,45939,37561,867226,4,14,27.73333333333333,0.0,16.8,Melbourne (Olympic Park),54,8378,53887.25494951069,37561,867226,45939,867.2260000000001,12.760833333333334,0,afternoon,0,low,26.05333333333333,0,83.11848992305849,0.182372276279414,0.0,907.2,0
Hume_Highway,2025-02-14 15:00:00+00:00,40703,37561,867226,4,15,27.4,1.5,20.8,Melbourne (Olympic Park),168,3142,114038.47407708786,37561,867226,40703,867.2260000000001,11.30638888888889,0,afternoon,1,medium,25.32,0,83.11848992305849,0.07719332727317396,0.11578999090976094,3494.4,0
Hume_Highway,2025-02-14 16:00:00+00:00,45104,37561,867226,4,16,26.633333333333336,0.0,15.3,Melbourne (Olympic Park),102,7543,48671.65254121294,37561,867226,45104,867.2260000000001,12.528888888888888,0,evening_peak,0,low,25.103333333333335,0,83.11848992305849,0.16723572188719404,0.0,1560.6000000000001,0
Hume_Highway,2025-02-14 17:00:00+00:00,42150,37561,867226,4,17,23.399999999999995,1.4,7.899999999999999,Melbourne (Olympic Park),114,4589,101536.89831775831,37561,867226,42150,867.2260000000001,11.708333333333332,0,evening_peak,1,low,22.609999999999996,0,83.11848992305849,0.10887307236061684,0.15242230130486356,900.5999999999998,0
Hume_Highway,2025-02-14 18:00:00+00:00,41695,37561,867226,4,18,23.166666666666668,2.033333333333333,10.233333333333334,Melbourne (Olympic Park),105,4134,63157.60470014473,37561,867226,41695,867.2260000000001,11.581944444444444,0,evening_peak,1,low,22.143333333333334,0,83.11848992305849,0.09914857896630291,0.20160211056481592,1074.5,0
Hume_Highway,2025-02-14 19:00:00+00:00,43280,37561,867226,4,19,22.83333333333333,0.0,3.133333333333333,Melbourne (Olympic Park),139,5719,97703.11910329624,37561,867226,43280,867.2260000000001,12.022222222222222,0,evening_peak,0,low,22.519999999999996,0,83.11848992305849,0.13213955637707947,0.0,435.53333333333325,0
Hume_Highway,2025-02-14 20:00:00+00:00,43510,37561,867226,4,20,21.666666666666668,2.833333333333333,11.866666666666667,Melbourne (Olympic Park),67,5949,74289.73947192392,37561,867226,43510,867.2260000000001,12.08611111111111,0,night,1,low,20.48,0,83.11848992305849,0.1367271891519191,0.38739370259710404,795.0666666666667,0
Hume_Highway,2025-02-14 21:00:00+00:00,38696,37561,867226,4,21,23.433333333333334,0.0,6.3,Melbourne (Olympic Park),125,1135,63002.1127695508,37561,867226,38696,867.2260000000001,10.748888888888889,0,night,0,low,22.803333333333335,0,83.11848992305849,0.02933119702294811,0.0,787.5,0
Hume_Highway,2025-02-14 22:00:00+00:00,44061,37561,867226,4,22,23.9,0.0,9.266666666666667,Melbourne (Olympic Park),122,6500,70130.6348107139,37561,867226,44061,867.2260000000001,12.239166666666666,0,night,0,low,22.973333333333333,0,83.11848992305849,0.14752275254760447,0.0,1130.5333333333335,0
Hume_Highway,2025-02-14 23:00:00+00:00,44144,37561,867226,4,23,24.166666666666668,4.2,8.366666666666667,Melbourne (Olympic Park),84,6583,88152.33651679703,37561,867226,44144,867.2260000000001,12.262222222222222,0,night,1,low,23.330000000000002,0,83.11848992305849,0.14912558898151504,0.6263274737223632,702.8000000000001,0
Hume_Highway,2025-02-15 00:00:00+00:00,46101,37561,867226,5,0,21.866666666666664,3.266666666666667,12.1,Melbourne (Olympic Park),95,8540,79460.45497510202,37561,867226,46101,867.2260000000001,12.805833333333332,0,night,1,low,20.656666666666663,0,83.11848992305849,0.18524543936140214,0.6051351019139137,1149.5,0
Hume_Highway,2025-02-15 01:00:00+00:00,44546,37561,867226,5,1,22.666666666666668,4.4,14.033333333333331,Melbourne (Olympic Park),132,6985,72713.0404989596,37561,867226,44546,867.2260000000001,12.373888888888889,0,night,1,low,21.263333333333335,0,83.11848992305849,0.15680420239752166,0.6899384905490954,1852.3999999999996,0
Hume_Highway,2025-02-15 02:00:00+00:00,41207,37561,867226,5,2,21.433333333333334,0.8333333333333334,12.333333333333334,Melbourne (Olympic Park),144,3646,81373.66488942954,37561,867226,41207,867.2260000000001,11.44638888888889,0,night,1,low,20.2,0,83.11848992305849,0.08848011260222778,0.07373342716852316,1776.0,0
Hume_Highway,2025-02-15 03:00:00+00:00,44654,37561,867226,5,3,21.5,0.0,9.166666666666666,Melbourne (Olympic Park),125,7093,72878.88139526307,37561,867226,44654,867.2260000000001,12.40388888888889,0,night,0,low,20.583333333333332,0,83.11848992305849,0.15884355264925876,0.0,1145.8333333333333,0
Hume_Highway,2025-02-15 04:00:00+00:00,40893,37561,867226,5,4,22.866666666666664,4.866666666666667,17.333333333333332,Melbourne (Olympic Park),80,3332,99924.02304003447,37561,867226,40893,867.2260000000001,11.359166666666669,0,night,1,low,21.13333333333333,0,83.11848992305849,0.08148093805785832,0.39654056521491055,1386.6666666666665,0
Hume_Highway,2025-02-15 05:00:00+00:00,41497,37561,867226,5,5,20.8,2.2666666666666666,14.6,Melbourne (Olympic Park),94,3936,117295.1429737035,37561,867226,41497,867.2260000000001,11.526944444444444,0,morning_peak,1,low,19.34,0,83.11848992305849,0.09485023013711835,0.21499385497746826,1372.3999999999999,0
Hume_Highway,2025-02-15 06:00:00+00:00,41363,37561,867226,5,6,24.1,3.033333333333333,13.233333333333334,Melbourne (Olympic Park),97,3802,100517.24209092856,37561,867226,41363,867.2260000000001,11.489722222222222,0,morning_peak,1,low,22.776666666666667,0,83.11848992305849,0.09191789763798563,0.2788176228352231,1283.6333333333334,0
Hume_Highway,2025-02-15 07:00:00+00:00,41273,37561,867226,5,7,23.9,0.0,8.933333333333334,Melbourne (Olympic Park),201,3712,46744.09935460922,37561,867226,41273,867.2260000000001,11.46472222222222,0,morning_peak,0,low,23.006666666666664,0,83.11848992305849,0.08993773168899764,0.0,1795.6000000000001,0
Hume_Highway,2025-02-15 08:00:00+00:00,42517,37561,867226,5,8,25.9,0.0,13.9,Melbourne (Olympic Park),108,4956,60341.28408735264,37561,867226,42517,867.2260000000001,11.810277777777776,0,morning_peak,0,low,24.509999999999998,0,83.11848992305849,0.11656513865042219,0.0,1501.2,0
Hume_Highway,2025-02-15 09:00:00+00:00,45332,37561,867226,5,9,24.46666666666667,0.0,12.7,Melbourne (Olympic Park),124,7771,109436.3271859919,37561,867226,45332,867.2260000000001,12.592222222222222,0,morning_peak,0,low,23.19666666666667,0,83.11848992305849,0.17142415953410395,0.0,1574.8,0
Hume_Highway,2025-02-15 10:00:00+00:00,42190,37561,867226,5,10,22.33333333333333,2.3000000000000003,7.399999999999999,Melbourne (Olympic Park),165,4629,83740.5433008641,37561,867226,42190,867.2260000000001,11.719444444444443,0,afternoon,1,low,21.59333333333333,0,83.11848992305849,0.10971794264043612,0.2523512680730031,1220.9999999999998,0
Hume_Highway,2025-02-15 11:00:00+00:00,39943,37561,867226,5,11,23.166666666666668,2.033333333333333,18.666666666666668,Melbourne (Olympic Park),175,2382,75718.61256113974,37561,867226,39943,867.2260000000001,11.095277777777778,0,afternoon,1,low,21.3,0,83.11848992305849,0.05963497984628095,0.1212577923541046,3266.666666666667,0
Hume_Highway,2025-02-15 12:00:00+00:00,44759,37561,867226,5,12,28.266666666666666,0.6333333333333333,13.433333333333332,Melbourne (Olympic Park),138,7198,81106.68027370468,37561,867226,44759,867.2260000000001,12.433055555555557,0,afternoon,1,low,26.923333333333332,0,83.11848992305849,0.16081681896378383,0.10185065201039642,1853.7999999999997,0
Hume_Highway,2025-02-15 13:00:00+00:00,37837,37561,867226,5,13,26.433333333333334,0.0,11.5,Melbourne (Olympic Park),101,276,99055.31447872268,37561,867226,37837,867.2260000000001,10.510277777777777,0,afternoon,0,low,25.283333333333335,0,83.11848992305849,0.007294447234188757,0.0,1161.5,0
Hume_Highway,2025-02-15 14:00:00+00:00,40652,37561,867226,5,14,27.9,0.0,14.8,Melbourne (Olympic Park),106,3091,87474.12047463394,37561,867226,40652,867.2260000000001,11.292222222222222,0,afternoon,0,low,26.419999999999998,0,83.11848992305849,0.07603561940371938,0.0,1568.8000000000002,0
Hume_Highway,2025-02-15 15:00:00+00:00,41573,37561,867226,5,15,29.4,0.0,6.8,Melbourne (Olympic Park),149,4012,68104.27067488851,37561,867226,41573,867.2260000000001,11.548055555555557,0,afternoon,0,low,28.72,0,83.11848992305849,0.09650494311211603,0.0,1013.1999999999999,0
Hume_Highway,2025-02-15 16:00:00+00:00,43037,37561,867226,5,16,26.33333333333333,0.0,9.433333333333334,Melbourne (Olympic Park),171,5476,82029.68973359509,37561,867226,43037,867.2260000000001,11.95472222222222,0,evening_peak,0,low,25.389999999999993,0,83.11848992305849,0.1272393521853289,0.0,1613.1000000000001,0
Hume_Highway,2025-02-15 17:00:00+00:00,41439,37561,867226,5,17,23.566666666666663,1.5,13.066666666666668,Melbourne (Olympic Park),171,3878,73559.35544729503,37561,867226,41439,867.2260000000001,11.510833333333334,0,evening_peak,1,low,22.259999999999994,0,83.11848992305849,0.09358333936629745,0.14037500904944616,2234.4,0
Hume_Highway,2025-02-15 18:00:00+00:00,44927,37561,867226,5,18,23.7,0.0,12.233333333333334,Melbourne (Olympic Park),110,7366,93169.7278878933,37561,867226,44927,867.2260000000001,12.479722222222222,0,evening_peak,0,low,22.476666666666667,0,83.11848992305849,0.16395486010639482,0.0,1345.6666666666667,0
Hume_Highway,2025-02-15 19:00:00+00:00,39973,37561,867226,5,19,24.2,0.4666666666666666,10.6,Melbourne (Olympic Park),116,2412,114246.78432359284,37561,867226,39973,867.2260000000001,11.10361111111111,0,evening_peak,1,low,23.14,0,83.11848992305849,0.060340729992745104,0.02815900732994771,1229.6,0
Hume_Highway,2025-02-15 20:00:00+00:00,42001,37561,867226,5,20,24.4,1.4,14.833333333333334,Melbourne (Olympic Park),106,4440,98227.39123841384,37561,867226,42001,867.2260000000001,11.666944444444445,0,night,1,low,22.916666666666664,0,83.11848992305849,0.1057117687674103,0.1479964762743744,1572.3333333333335,0
Hume_Highway,2025-02-15 21:00:00+00:00,40018,37561,867226,5,21,24.133333333333336,0.0,15.333333333333334,Melbourne (Olympic Park),153,2457,95954.83428522178,37561,867226,40018,867.2260000000001,11.116111111111111,0,night,0,low,22.6,0,83.11848992305849,0.06139737118296767,0.0,2346.0,0
Hume_Highway,2025-02-15 22:00:00+00:00,44730,37561,867226,5,22,25.03333333333333,0.0,14.966666666666669,Melbourne (Olympic Park),149,7169,108552.62243945408,37561,867226,44730,867.2260000000001,12.425,0,night,0,low,23.536666666666665,0,83.11848992305849,0.16027274759669125,0.0,2230.0333333333338,0
Hume_Highway,2025-02-15 23:00:00+00:00,39644,37561,867226,5,23,24.3,0.0,11.533333333333331,Melbourne (Olympic Park),156,2083,103880.86806701354,37561,867226,39644,867.2260000000001,11.012222222222222,0,night,0,low,23.14666666666667,0,83.11848992305849,0.05254262940167491,0.0,1799.1999999999998,0
Hume_Highway,2025-02-16 00:00:00+00:00,39751,37561,867226,6,0,22.433333333333334,0.0,16.3,Melbourne (Olympic Park),96,2190,91192.92793299012,37561,867226,39751,867.2260000000001,11.041944444444445,1,night,0,low,20.803333333333335,0,83.11848992305849,0.055092953636386506,0.0,1564.8000000000002,0
Hume_Highway,2025-02-16 01:00:00+00:00,43760,37561,867226,6,1,22.366666666666664,1.6666666666666667,10.133333333333333,Melbourne (Olympic Park),134,6199,100397.002077565,37561,867226,43760,867.2260000000001,12.155555555555557,1,night,1,low,21.35333333333333,0,83.11848992305849,0.14165904936014626,0.23609841560024378,1357.8666666666666,1
Hume_Highway,2025-02-16 02:00:00+00:00,44171,37561,867226,6,2,20.8,0.3999999999999999,12.7,Melbourne (Olympic Park),80,6610,68775.88028729791,37561,867226,44171,867.2260000000001,12.26972222222222,1,night,1,low,19.53,0,83.11848992305849,0.1496456951393448,0.05985827805573791,1016.0,1
Hume_Highway,2025-02-16 03:00:00+00:00,41137,37561,867226,6,3,21.666666666666668,0.0,16.533333333333335,Melbourne (Olympic Park),120,3576,83093.13003236034,37561,867226,41137,867.2260000000001,11.426944444444445,1,night,0,low,20.013333333333335,0,83.11848992305849,0.086929041981671,0.0,1984.0000000000002,0
Hume_Highway,2025-02-16 04:00:00+00:00,42951,37561,867226,6,4,20.9,0.0,17.366666666666667,Melbourne (Olympic Park),94,5390,98420.65113932904,37561,867226,42951,867.2260000000001,11.930833333333332,1,night,0,low,19.16333333333333,0,83.11848992305849,0.12549183953807827,0.0,1632.4666666666667,0
Hume_Highway,2025-02-16 05:00:00+00:00,47664,37561,867226,6,5,23.7,2.1333333333333333,15.3,Melbourne (Olympic Park),112,10103,59743.29157734735,37561,867226,47664,867.2260000000001,13.24,1,morning_peak,1,low,22.169999999999998,0,83.11848992305849,0.2119629070157771,0.45218753496699116,1713.6000000000001,1
Hume_Highway,2025-02-16 06:00:00+00:00,39339,37561,867226,6,6,22.1,2.9333333333333336,14.833333333333334,Melbourne (Olympic Park),123,1778,90054.23359554495,37561,867226,39339,867.2260000000001,10.9275,1,morning_peak,1,low,20.616666666666667,0,83.11848992305849,0.04519687841582145,0.13257751001974294,1824.5,1
Hume_Highway,2025-02-16 07:00:00+00:00,39594,37561,867226,6,7,23.83333333333333,2.2,13.6,Melbourne (Olympic Park),121,2033,84208.35211524164,37561,867226,39594,867.2260000000001,10.998333333333331,1,morning_peak,1,low,22.47333333333333,0,83.11848992305849,0.051346163560135376,0.11296155983229783,1645.6,1
Hume_Highway,2025-02-16 08:00:00+00:00,41402,37561,867226,6,8,24.266666666666666,1.5333333333333332,8.666666666666666,Melbourne (Olympic Park),118,3841,107643.22226066736,37561,867226,41402,867.2260000000001,11.500555555555556,1,morning_peak,1,low,23.4,0,83.11848992305849,0.09277329597603981,0.14225238716326102,1022.6666666666666,1
Hume_Highway,2025-02-16 09:00:00+00:00,41565,37561,867226,6,9,23.23333333333333,2.466666666666667,15.033333333333331,Melbourne (Olympic Park),147,4004,57595.82190526483,37561,867226,41565,867.2260000000001,11.545833333333333,1,morning_peak,1,low,21.729999999999997,0,83.11848992305849,0.09633104775652593,0.2376165844660973,2209.8999999999996,1
Hume_Highway,2025-02-16 10:00:00+00:00,43191,37561,867226,6,10,23.166666666666668,0.0,4.366666666666666,Melbourne (Olympic Park),159,5630,82461.94270056975,37561,867226,43191,867.2260000000001,11.9975,1,afternoon,0,low,22.73,0,83.11848992305849,0.130351230580445,0.0,694.3,0
Hume_Highway,2025-02-16 11:00:00+00:00,43481,37561,867226,6,11,24.666666666666668,0.0,16.599999999999998,Melbourne (Olympic Park),77,5920,103936.47617070256,37561,867226,43481,867.2260000000001,12.078055555555556,1,afternoon,0,low,23.006666666666668,0,83.11848992305849,0.136151422460385,0.0,1278.1999999999998,0
